2022-02-07 153903
TX1 = 758000000.0 TX1 = 783000000.0 RX1 = 730500000.0 RX2 = 725500000.0
Rx_Gain = 151.4

TX1 OFF, TX2 OFF
Time                          RxTemp              A_RX1               A_RX2               B_RX1               B_RX2               
2022-02-07 15:45:25           29.5                -82.28              -84.05              -72.27              -75.11              
2022-02-07 15:45:25           29.5                -82.26              -84.04              -72.26              -75.1               
2022-02-07 15:45:26           29.5                -82.25              -84.04              -72.27              -75.11              
2022-02-07 15:45:26           29.5                -82.29              -84.07              -72.27              -75.11              
2022-02-07 15:45:27           29.5                -82.26              -84.04              -72.27              -75.11              
2022-02-07 15:45:27           29.5                -82.26              -84.05              -72.27              -75.11              
2022-02-07 15:45:28           29.5                -82.26              -84.04              -72.27              -75.11              
2022-02-07 15:45:29           29.5                -82.23              -84.02              -72.26              -75.09              
2022-02-07 15:45:29           29.5                -82.26              -84.04              -72.27              -75.1               
2022-02-07 15:45:30           29.5                -82.25              -84.03              -72.27              -75.1               
2022-02-07 15:45:30           29.5                -82.26              -84.04              -72.27              -75.11              
2022-02-07 15:45:31           29.5                -82.24              -84.03              -72.27              -75.1               
2022-02-07 15:45:31           29.5                -82.25              -84.03              -72.27              -75.1               
2022-02-07 15:45:32           29.5                -82.27              -84.03              -72.27              -75.1               
2022-02-07 15:45:32           29.5                -82.22              -83.99              -72.27              -75.11              
2022-02-07 15:45:33           29.5                -82.21              -83.98              -72.27              -75.11              
2022-02-07 15:45:33           29.5                -82.13              -83.93              -72.27              -75.11              
2022-02-07 15:45:34           29.5                -82.25              -84.03              -72.27              -75.11              
2022-02-07 15:45:35           29.5                -82.25              -84.03              -72.27              -75.11              
2022-02-07 15:45:35           29.5                -82.26              -84.04              -72.27              -75.11              
2022-02-07 15:45:36           29.5                -82.23              -84.02              -72.27              -75.1               
2022-02-07 15:45:36           29.5                -82.26              -84.05              -72.27              -75.11              
2022-02-07 15:45:37           29.5                -82.16              -83.96              -72.27              -75.11              
2022-02-07 15:45:37           29.5                -82.18              -83.98              -72.27              -75.11              
2022-02-07 15:45:38           29.5                -82.17              -83.96              -72.27              -75.1               
2022-02-07 15:45:39           29.5                -82.1               -83.92              -72.27              -75.1               
2022-02-07 15:45:39           29.5                -82.18              -83.98              -72.27              -75.1               
2022-02-07 15:45:40           29.5                -82.14              -83.96              -72.27              -75.11              
2022-02-07 15:45:40           29.5                -82.13              -83.94              -72.27              -75.1               
2022-02-07 15:45:41           29.5                -82.12              -83.95              -72.28              -75.11              
2022-02-07 15:45:41           29.5                -82.09              -83.93              -72.27              -75.1               
2022-02-07 15:45:42           29.5                -82.23              -84.03              -72.26              -75.1               
2022-02-07 15:45:43           29.5                -82.24              -84.03              -72.27              -75.1               
2022-02-07 15:45:43           29.5                -82.23              -84.03              -72.27              -75.11              
2022-02-07 15:45:44           30                  -82.22              -84.03              -72.27              -75.11              
2022-02-07 15:45:44           30                  -82.22              -84.03              -72.27              -75.11              
2022-02-07 15:45:45           30                  -82.21              -84.02              -72.28              -75.11              
2022-02-07 15:45:45           30                  -82.23              -84.03              -72.28              -75.11              
2022-02-07 15:45:46           30                  -82.21              -84.02              -72.27              -75.11              
2022-02-07 15:45:47           30                  -82.23              -84.03              -72.27              -75.11              
2022-02-07 15:45:47           30                  -82.23              -84.03              -72.27              -75.11              
2022-02-07 15:45:48           30                  -82.2               -84.0               -72.26              -75.09              
2022-02-07 15:45:48           30                  -82.22              -84.02              -72.25              -75.08              
2022-02-07 15:45:49           30                  -82.2               -84.01              -72.26              -75.09              
2022-02-07 15:45:49           30                  -82.2               -84.0               -72.25              -75.09              
2022-02-07 15:45:50           30                  -82.06              -83.89              -72.25              -75.09              
2022-02-07 15:45:50           30                  -82.21              -84.01              -72.25              -75.09              
2022-02-07 15:45:51           30                  -82.21              -84.01              -72.25              -75.09              
2022-02-07 15:45:52           30                  -82.2               -84.0               -72.26              -75.09              
2022-02-07 15:45:52           30                  -82.21              -84.01              -72.26              -75.09              
2022-02-07 15:45:53           30                  -82.21              -84.0               -72.25              -75.09              
2022-02-07 15:45:53           30                  -82.22              -84.0               -72.26              -75.09              
2022-02-07 15:45:54           30                  -82.2               -83.99              -72.26              -75.09              
2022-02-07 15:45:55           30                  -82.2               -84.0               -72.26              -75.09              
2022-02-07 15:45:55           30                  -82.21              -84.0               -72.26              -75.09              
2022-02-07 15:45:56           30                  -82.23              -84.01              -72.26              -75.09              
2022-02-07 15:45:56           30                  -82.23              -84.01              -72.26              -75.09              
2022-02-07 15:45:57           30                  -82.24              -84.02              -72.26              -75.09              
2022-02-07 15:45:57           30                  -82.21              -84.0               -72.26              -75.09              
2022-02-07 15:45:58           30                  -82.2               -83.99              -72.26              -75.09              
2022-02-07 15:45:59           30                  -82.23              -84.01              -72.26              -75.09              
2022-02-07 15:45:59           30                  -82.24              -84.02              -72.26              -75.09              
2022-02-07 15:46:00           30                  -82.23              -84.01              -72.26              -75.09              
2022-02-07 15:46:00           30                  -82.24              -84.0               -72.26              -75.09              
2022-02-07 15:46:01           30                  -82.24              -84.01              -72.26              -75.09              
2022-02-07 15:46:01           30                  -82.24              -84.01              -72.25              -75.08              
2022-02-07 15:46:02           30                  -82.25              -84.0               -72.26              -75.09              
2022-02-07 15:46:02           30                  -82.24              -84.0               -72.25              -75.09              
2022-02-07 15:46:03           30                  -82.24              -84.01              -72.25              -75.09              
2022-02-07 15:46:04           30                  -82.25              -84.02              -72.25              -75.09              
2022-02-07 15:46:04           30                  -82.25              -84.02              -72.25              -75.09              
2022-02-07 15:46:05           30                  -82.26              -84.02              -72.25              -75.08              
2022-02-07 15:46:06           30                  -82.27              -84.02              -72.25              -75.08              
2022-02-07 15:46:06           30                  -82.26              -84.01              -72.25              -75.08              
2022-02-07 15:46:07           30                  -82.25              -84.01              -72.25              -75.08              
2022-02-07 15:46:07           30                  -82.25              -84.01              -72.25              -75.08              
2022-02-07 15:46:08           30                  -82.27              -84.03              -72.25              -75.08              
2022-02-07 15:46:08           30                  -82.24              -84.01              -72.24              -75.08              
2022-02-07 15:46:09           30                  -82.25              -84.02              -72.24              -75.08              
2022-02-07 15:46:10           30                  -82.25              -84.02              -72.25              -75.08              
